neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label
C22_tile4_n112,APPV717I,APPV717I,DMSO,C22,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_4_112.h5,16,T0,0,images/RFP1/C22_tile4_n112_T0.png,images/Halo/C22_tile4_n112_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
C22_tile4_n112,APPV717I,APPV717I,DMSO,C22,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_4_112.h5,16,T16,15,images/RFP1/C22_tile4_n112_T15.png,images/Halo/C22_tile4_n112_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
C22_tile1_n233,APPV717I,APPV717I,DMSO,C22,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_1_233.h5,16,T0,0,images/RFP1/C22_tile1_n233_T0.png,images/Halo/C22_tile1_n233_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
C22_tile1_n233,APPV717I,APPV717I,DMSO,C22,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_1_233.h5,16,T16,15,images/RFP1/C22_tile1_n233_T15.png,images/Halo/C22_tile1_n233_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
C22_tile2_n87,APPV717I,APPV717I,DMSO,C22,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_2_87.h5,16,T0,0,images/RFP1/C22_tile2_n87_T0.png,images/Halo/C22_tile2_n87_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
C22_tile2_n87,APPV717I,APPV717I,DMSO,C22,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_2_87.h5,16,T16,15,images/RFP1/C22_tile2_n87_T15.png,images/Halo/C22_tile2_n87_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
C22_tile3_n97,APPV717I,APPV717I,DMSO,C22,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_3_97.h5,16,T0,0,images/RFP1/C22_tile3_n97_T0.png,images/Halo/C22_tile3_n97_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
C22_tile3_n97,APPV717I,APPV717I,DMSO,C22,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_3_97.h5,16,T16,15,images/RFP1/C22_tile3_n97_T15.png,images/Halo/C22_tile3_n97_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile3_n106,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_106.h5,16,T0,0,images/RFP1/D1_tile3_n106_T0.png,images/Halo/D1_tile3_n106_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n106,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_106.h5,16,T16,15,images/RFP1/D1_tile3_n106_T15.png,images/Halo/D1_tile3_n106_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile3_n72,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_72.h5,16,T0,0,images/RFP1/D1_tile3_n72_T0.png,images/Halo/D1_tile3_n72_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n72,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_72.h5,16,T16,15,images/RFP1/D1_tile3_n72_T15.png,images/Halo/D1_tile3_n72_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile3_n180,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_180.h5,16,T0,0,images/RFP1/D1_tile3_n180_T0.png,images/Halo/D1_tile3_n180_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n180,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_180.h5,16,T16,15,images/RFP1/D1_tile3_n180_T15.png,images/Halo/D1_tile3_n180_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile2_n190,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_190.h5,16,T0,0,images/RFP1/D1_tile2_n190_T0.png,images/Halo/D1_tile2_n190_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile2_n190,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_190.h5,16,T16,15,images/RFP1/D1_tile2_n190_T15.png,images/Halo/D1_tile2_n190_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile4_n144,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_144.h5,16,T0,0,images/RFP1/D1_tile4_n144_T0.png,images/Halo/D1_tile4_n144_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D1_tile4_n144,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_144.h5,16,T16,15,images/RFP1/D1_tile4_n144_T15.png,images/Halo/D1_tile4_n144_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D1_tile3_n13,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_13.h5,16,T0,0,images/RFP1/D1_tile3_n13_T0.png,images/Halo/D1_tile3_n13_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n13,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_13.h5,16,T16,15,images/RFP1/D1_tile3_n13_T15.png,images/Halo/D1_tile3_n13_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile2_n189,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_189.h5,16,T0,0,images/RFP1/D1_tile2_n189_T0.png,images/Halo/D1_tile2_n189_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile2_n189,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_189.h5,16,T16,15,images/RFP1/D1_tile2_n189_T15.png,images/Halo/D1_tile2_n189_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile2_n27,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_27.h5,16,T0,0,images/RFP1/D1_tile2_n27_T0.png,images/Halo/D1_tile2_n27_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile2_n27,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_27.h5,16,T16,15,images/RFP1/D1_tile2_n27_T15.png,images/Halo/D1_tile2_n27_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile4_n106,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_106.h5,16,T0,0,images/RFP1/D1_tile4_n106_T0.png,images/Halo/D1_tile4_n106_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D1_tile4_n106,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_106.h5,16,T16,15,images/RFP1/D1_tile4_n106_T15.png,images/Halo/D1_tile4_n106_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D1_tile3_n64,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_64.h5,16,T0,0,images/RFP1/D1_tile3_n64_T0.png,images/Halo/D1_tile3_n64_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n64,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_64.h5,16,T16,15,images/RFP1/D1_tile3_n64_T15.png,images/Halo/D1_tile3_n64_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile2_n145,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_145.h5,16,T0,0,images/RFP1/D1_tile2_n145_T0.png,images/Halo/D1_tile2_n145_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile2_n145,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_145.h5,16,T16,15,images/RFP1/D1_tile2_n145_T15.png,images/Halo/D1_tile2_n145_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile3_n139,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_139.h5,16,T0,0,images/RFP1/D1_tile3_n139_T0.png,images/Halo/D1_tile3_n139_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n139,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_139.h5,16,T16,15,images/RFP1/D1_tile3_n139_T15.png,images/Halo/D1_tile3_n139_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile3_n51,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_51.h5,16,T0,0,images/RFP1/D1_tile3_n51_T0.png,images/Halo/D1_tile3_n51_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n51,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_51.h5,16,T16,15,images/RFP1/D1_tile3_n51_T15.png,images/Halo/D1_tile3_n51_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile3_n68,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_68.h5,16,T0,0,images/RFP1/D1_tile3_n68_T0.png,images/Halo/D1_tile3_n68_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n68,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_68.h5,16,T16,15,images/RFP1/D1_tile3_n68_T15.png,images/Halo/D1_tile3_n68_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile3_n177,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_177.h5,16,T0,0,images/RFP1/D1_tile3_n177_T0.png,images/Halo/D1_tile3_n177_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n177,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_177.h5,16,T16,15,images/RFP1/D1_tile3_n177_T15.png,images/Halo/D1_tile3_n177_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile4_n104,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_104.h5,16,T0,0,images/RFP1/D1_tile4_n104_T0.png,images/Halo/D1_tile4_n104_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D1_tile4_n104,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_104.h5,16,T16,15,images/RFP1/D1_tile4_n104_T15.png,images/Halo/D1_tile4_n104_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D1_tile4_n12,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_12.h5,16,T0,0,images/RFP1/D1_tile4_n12_T0.png,images/Halo/D1_tile4_n12_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D1_tile4_n12,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_12.h5,16,T16,15,images/RFP1/D1_tile4_n12_T15.png,images/Halo/D1_tile4_n12_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D1_tile3_n231,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_231.h5,16,T0,0,images/RFP1/D1_tile3_n231_T0.png,images/Halo/D1_tile3_n231_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n231,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_231.h5,16,T16,15,images/RFP1/D1_tile3_n231_T15.png,images/Halo/D1_tile3_n231_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile1_n109,APPV717I,APPV717I,DMSO,D1,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_1_109.h5,16,T0,0,images/RFP1/D1_tile1_n109_T0.png,images/Halo/D1_tile1_n109_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D1_tile1_n109,APPV717I,APPV717I,DMSO,D1,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_1_109.h5,16,T16,15,images/RFP1/D1_tile1_n109_T15.png,images/Halo/D1_tile1_n109_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D1_tile4_n94,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_94.h5,16,T0,0,images/RFP1/D1_tile4_n94_T0.png,images/Halo/D1_tile4_n94_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D1_tile4_n94,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_94.h5,16,T16,15,images/RFP1/D1_tile4_n94_T15.png,images/Halo/D1_tile4_n94_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D1_tile3_n223,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_223.h5,16,T0,0,images/RFP1/D1_tile3_n223_T0.png,images/Halo/D1_tile3_n223_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n223,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_223.h5,16,T16,15,images/RFP1/D1_tile3_n223_T15.png,images/Halo/D1_tile3_n223_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile3_n93,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_93.h5,16,T0,0,images/RFP1/D1_tile3_n93_T0.png,images/Halo/D1_tile3_n93_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile3_n93,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_93.h5,16,T16,15,images/RFP1/D1_tile3_n93_T15.png,images/Halo/D1_tile3_n93_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile2_n33,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_33.h5,16,T0,0,images/RFP1/D1_tile2_n33_T0.png,images/Halo/D1_tile2_n33_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D1_tile2_n33,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_33.h5,16,T16,15,images/RFP1/D1_tile2_n33_T15.png,images/Halo/D1_tile2_n33_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D1_tile4_n98,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_98.h5,16,T0,0,images/RFP1/D1_tile4_n98_T0.png,images/Halo/D1_tile4_n98_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D1_tile4_n98,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_98.h5,16,T16,15,images/RFP1/D1_tile4_n98_T15.png,images/Halo/D1_tile4_n98_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D1_tile4_n66,APPV717I,APPV717I,DMSO,D1,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_4_66.h5,16,T0,0,images/RFP1/D1_tile4_n66_T0.png,images/Halo/D1_tile4_n66_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
